timestamp,location,temperature,energy_consumption
2024-03-07 13:00:00,Madurai,34.6,106.77
2024-03-07 14:00:00,Salem,30.1,83.48
2024-03-07 15:00:00,Madurai,32.2,83.67
2024-03-07 16:00:00,Coimbatore,28.9,79.96
2024-03-07 17:00:00,Madurai,27.5,80.66
2024-03-07 18:00:00,Salem,27.4,70.12
2024-03-07 19:00:00,Coimbatore,27.3,66.27
2024-03-07 20:00:00,Chennai,27.6,80.05
2024-03-07 21:00:00,Salem,25.1,50.17
2024-03-07 22:00:00,Chennai,25.3,58.99
2024-03-07 23:00:00,Madurai,23.5,48.8
2024-03-08 00:00:00,Chennai,24.9,49.33
2024-03-08 01:00:00,Chennai,23.6,41.92
2024-03-08 02:00:00,Salem,21.5,25.26
2024-03-08 03:00:00,Chennai,27.4,58.36
2024-03-08 04:00:00,Madurai,27.6,62.06
2024-03-08 05:00:00,Madurai,26.0,56.11
2024-03-08 06:00:00,Chennai,30.6,84.33
2024-03-08 07:00:00,Chennai,30.6,85.6
2024-03-08 08:00:00,Salem,29.8,79.22
2024-03-08 09:00:00,Madurai,32.5,91.66
2024-03-08 10:00:00,Chennai,35.0,110.17
2024-03-08 11:00:00,Salem,31.9,90.08
2024-03-08 12:00:00,Coimbatore,32.6,99.18
2024-03-08 13:00:00,Chennai,34.6,102.94
2024-03-08 14:00:00,Salem,32.0,87.25
2024-03-08 15:00:00,Chennai,32.0,103.71
2024-03-08 16:00:00,Madurai,33.5,105.15
2024-03-08 17:00:00,Salem,28.8,76.21
2024-03-08 18:00:00,Madurai,29.3,80.25
2024-03-08 19:00:00,Madurai,25.2,67.99
2024-03-08 20:00:00,Coimbatore,22.5,55.43
2024-03-08 21:00:00,Chennai,27.4,66.84
2024-03-08 22:00:00,Madurai,24.5,51.0
2024-03-08 23:00:00,Salem,19.8,42.34
2024-03-09 00:00:00,Chennai,25.8,58.32
2024-03-09 01:00:00,Salem,21.5,36.48
2024-03-09 02:00:00,Coimbatore,23.4,37.19
2024-03-09 03:00:00,Madurai,24.9,47.06
2024-03-09 04:00:00,Chennai,27.3,65.29
2024-03-09 05:00:00,Madurai,28.6,65.38
2024-03-09 06:00:00,Chennai,28.4,74.84
2024-03-09 07:00:00,Coimbatore,26.1,56.37
2024-03-09 08:00:00,Madurai,30.8,89.46
2024-03-09 09:00:00,Chennai,34.0,98.08
2024-03-09 10:00:00,Coimbatore,28.7,76.41
2024-03-09 11:00:00,Madurai,31.3,93.52
2024-03-09 12:00:00,Chennai,35.5,120.42
2024-03-09 13:00:00,Coimbatore,30.1,83.67
2024-03-09 14:00:00,Coimbatore,29.9,81.7
2024-03-09 15:00:00,Madurai,29.8,86.07
2024-03-09 16:00:00,Salem,28.7,83.24
2024-03-09 17:00:00,Salem,28.3,62.4
2024-03-09 18:00:00,Chennai,30.6,86.57
2024-03-09 19:00:00,Chennai,27.3,87.6
2024-03-09 20:00:00,Chennai,29.0,80.32
2024-03-09 21:00:00,Madurai,24.1,48.3
2024-03-09 22:00:00,Chennai,24.4,54.19
2024-03-09 23:00:00,Chennai,26.5,57.89
2024-03-10 00:00:00,Salem,22.3,36.38
2024-03-10 01:00:00,Salem,21.6,40.87
2024-03-10 02:00:00,Salem,22.6,36.56
2024-03-10 03:00:00,Coimbatore,24.2,37.87
2024-03-10 04:00:00,Madurai,27.8,62.81
2024-03-10 05:00:00,Madurai,26.3,55.68
2024-03-10 06:00:00,Chennai,29.5,73.47
2024-03-10 07:00:00,Madurai,30.0,71.05
2024-03-10 08:00:00,Madurai,29.9,75.13
2024-03-10 09:00:00,Coimbatore,29.5,74.66
2024-03-10 10:00:00,Salem,31.4,80.07
2024-03-10 11:00:00,Madurai,34.8,105.59
2024-03-10 12:00:00,Madurai,35.0,101.06
2024-03-10 13:00:00,Madurai,33.0,87.07
2024-03-10 14:00:00,Salem,31.1,82.03
2024-03-10 15:00:00,Madurai,32.9,96.31
2024-03-10 16:00:00,Coimbatore,27.9,73.62
2024-03-10 17:00:00,Salem,29.1,82.29
2024-03-10 18:00:00,Madurai,28.5,76.41
2024-03-10 19:00:00,Salem,24.6,59.56
2024-03-10 20:00:00,Chennai,25.9,67.96
2024-03-10 21:00:00,Coimbatore,24.3,48.19
2024-03-10 22:00:00,Salem,22.6,37.73
2024-03-10 23:00:00,Madurai,25.7,49.83
2024-03-11 00:00:00,Salem,21.5,29.94
2024-03-11 01:00:00,Chennai,25.2,50.03
2024-03-11 02:00:00,Chennai,28.2,59.5
2024-03-11 03:00:00,Salem,22.3,33.61
2024-03-11 04:00:00,Coimbatore,21.4,46.47
2024-03-11 05:00:00,Madurai,28.9,68.51
2024-03-11 06:00:00,Coimbatore,25.1,51.73
2024-03-11 07:00:00,Coimbatore,27.4,65.35
2024-03-11 08:00:00,Salem,28.9,70.86
2024-03-11 09:00:00,Chennai,33.5,97.57
2024-03-11 10:00:00,Salem,30.3,81.54
2024-03-11 11:00:00,Salem,31.7,84.93
2024-03-11 12:00:00,Madurai,34.2,99.52
2024-03-11 13:00:00,Coimbatore,29.8,77.91
2024-03-11 14:00:00,Chennai,33.1,103.17
2024-03-11 15:00:00,Madurai,31.8,96.95
2024-03-11 16:00:00,Coimbatore,26.9,70.07
2024-03-11 17:00:00,Chennai,30.4,102.45
2024-03-11 18:00:00,Coimbatore,26.3,70.36
2024-03-11 19:00:00,Salem,25.4,63.82
2024-03-11 20:00:00,Coimbatore,23.3,55.14
2024-03-11 21:00:00,Chennai,26.1,71.53
2024-03-11 22:00:00,Madurai,23.5,44.93
2024-03-11 23:00:00,Chennai,25.6,44.5
2024-03-12 00:00:00,Salem,23.9,31.22
2024-03-12 01:00:00,Salem,21.8,35.74
2024-03-12 02:00:00,Salem,23.5,35.62
2024-03-12 03:00:00,Salem,23.4,38.5
2024-03-12 04:00:00,Chennai,27.6,69.3
2024-03-12 05:00:00,Chennai,30.3,77.81
2024-03-12 06:00:00,Coimbatore,26.8,62.16
2024-03-12 07:00:00,Coimbatore,25.4,54.61
2024-03-12 08:00:00,Salem,30.2,70.97
2024-03-12 09:00:00,Madurai,33.7,103.14
2024-03-12 10:00:00,Madurai,32.8,96.67
2024-03-12 11:00:00,Salem,33.2,89.72
2024-03-12 12:00:00,Madurai,32.9,96.65
2024-03-12 13:00:00,Coimbatore,29.2,79.89
2024-03-12 14:00:00,Coimbatore,30.7,84.09
2024-03-12 15:00:00,Madurai,30.1,84.11
2024-03-12 16:00:00,Chennai,31.9,92.84
2024-03-12 17:00:00,Madurai,31.5,90.11
2024-03-12 18:00:00,Madurai,26.4,69.77
2024-03-12 19:00:00,Madurai,25.9,71.63
2024-03-12 20:00:00,Madurai,25.0,61.33
2024-03-12 21:00:00,Salem,23.6,46.46
2024-03-12 22:00:00,Salem,22.4,38.1
2024-03-12 23:00:00,Madurai,25.5,48.94
2024-03-13 00:00:00,Coimbatore,22.4,36.44
2024-03-13 01:00:00,Chennai,25.5,53.18
2024-03-13 02:00:00,Salem,23.1,34.63
2024-03-13 03:00:00,Salem,24.2,42.35
2024-03-13 04:00:00,Madurai,25.2,51.37
2024-03-13 05:00:00,Salem,27.0,56.89
2024-03-13 06:00:00,Salem,25.9,52.12
2024-03-13 07:00:00,Salem,29.6,62.56
2024-03-13 08:00:00,Madurai,32.7,91.43
2024-03-13 09:00:00,Chennai,33.6,104.27
2024-03-13 10:00:00,Chennai,33.9,107.08
2024-03-13 11:00:00,Chennai,35.1,111.98
2024-03-13 12:00:00,Coimbatore,27.8,76.42
2024-03-13 13:00:00,Madurai,34.0,99.62
2024-03-13 14:00:00,Coimbatore,30.5,88.49
2024-03-13 15:00:00,Chennai,33.2,105.86
2024-03-13 16:00:00,Chennai,33.1,100.44
2024-03-13 17:00:00,Salem,28.5,78.73
2024-03-13 18:00:00,Salem,25.9,60.01
2024-03-13 19:00:00,Coimbatore,24.8,56.34
2024-03-13 20:00:00,Salem,24.8,59.07
2024-03-13 21:00:00,Madurai,25.4,60.36
2024-03-13 22:00:00,Salem,23.1,39.64
2024-03-13 23:00:00,Salem,23.7,38.77
2024-03-14 00:00:00,Madurai,22.5,40.62
2024-03-14 01:00:00,Coimbatore,21.7,24.53
2024-03-14 02:00:00,Madurai,26.0,44.78
2024-03-14 03:00:00,Coimbatore,20.7,39.19
2024-03-14 04:00:00,Coimbatore,24.0,41.07
2024-03-14 05:00:00,Madurai,26.8,61.07
2024-03-14 06:00:00,Madurai,28.4,73.6
2024-03-14 07:00:00,Madurai,29.0,73.6
2024-03-14 08:00:00,Coimbatore,28.6,68.0
2024-03-14 09:00:00,Coimbatore,32.1,87.86
2024-03-14 10:00:00,Chennai,32.6,99.31
2024-03-14 11:00:00,Madurai,32.3,95.71
2024-03-14 12:00:00,Madurai,32.3,96.05
2024-03-14 13:00:00,Salem,34.2,105.45
2024-03-14 14:00:00,Madurai,32.6,89.04
2024-03-14 15:00:00,Coimbatore,29.8,81.72
2024-03-14 16:00:00,Chennai,31.8,98.51
2024-03-14 17:00:00,Chennai,30.0,87.97
2024-03-14 18:00:00,Coimbatore,26.0,69.46
2024-03-14 19:00:00,Coimbatore,28.0,72.17
2024-03-14 20:00:00,Coimbatore,25.5,56.57
2024-03-14 21:00:00,Coimbatore,21.8,46.32
2024-03-14 22:00:00,Salem,23.8,40.63
2024-03-14 23:00:00,Chennai,24.0,49.2
2024-03-15 00:00:00,Coimbatore,19.3,34.69
2024-03-15 01:00:00,Chennai,26.3,52.12
2024-03-15 02:00:00,Coimbatore,23.5,38.02
2024-03-15 03:00:00,Madurai,26.6,55.73
2024-03-15 04:00:00,Chennai,26.8,56.54
2024-03-15 05:00:00,Coimbatore,24.9,44.8
2024-03-15 06:00:00,Chennai,30.8,74.77
2024-03-15 07:00:00,Salem,29.2,71.99
2024-03-15 08:00:00,Madurai,30.9,85.59
2024-03-15 09:00:00,Chennai,31.5,96.67
2024-03-15 10:00:00,Chennai,34.4,100.66
2024-03-15 11:00:00,Chennai,36.0,120.31
2024-03-15 12:00:00,Coimbatore,30.0,82.42
2024-03-15 13:00:00,Salem,33.0,93.32
2024-03-15 14:00:00,Madurai,33.6,104.62
2024-03-15 15:00:00,Salem,31.8,83.73
2024-03-15 16:00:00,Coimbatore,29.9,80.26
2024-03-15 17:00:00,Coimbatore,26.9,71.89
2024-03-15 18:00:00,Coimbatore,24.5,72.49
2024-03-15 19:00:00,Chennai,28.0,80.12
2024-03-15 20:00:00,Salem,26.0,62.79
2024-03-15 21:00:00,Chennai,25.7,67.66
2024-03-15 22:00:00,Coimbatore,21.2,44.55
2024-03-15 23:00:00,Madurai,21.9,40.67
2024-03-16 00:00:00,Chennai,27.1,59.16
2024-03-16 01:00:00,Coimbatore,22.6,29.52
2024-03-16 02:00:00,Coimbatore,23.1,43.41
2024-03-16 03:00:00,Coimbatore,24.1,40.51
2024-03-16 04:00:00,Chennai,28.2,55.34
2024-03-16 05:00:00,Chennai,28.4,68.84
2024-03-16 06:00:00,Chennai,29.8,81.18
2024-03-16 07:00:00,Coimbatore,27.2,63.18
2024-03-16 08:00:00,Chennai,35.6,107.49
2024-03-16 09:00:00,Salem,31.7,79.89
2024-03-16 10:00:00,Chennai,33.7,98.92
2024-03-16 11:00:00,Madurai,34.4,102.77
2024-03-16 12:00:00,Madurai,32.7,98.62
2024-03-16 13:00:00,Coimbatore,33.1,93.57
2024-03-16 14:00:00,Salem,31.0,90.79
2024-03-16 15:00:00,Chennai,34.1,103.64
2024-03-16 16:00:00,Chennai,33.7,105.86
2024-03-16 17:00:00,Coimbatore,28.2,75.6
2024-03-16 18:00:00,Chennai,30.1,82.75
2024-03-16 19:00:00,Coimbatore,25.2,54.68
2024-03-16 20:00:00,Coimbatore,23.9,52.01
2024-03-16 21:00:00,Salem,23.2,53.33
2024-03-16 22:00:00,Coimbatore,21.6,45.39
2024-03-16 23:00:00,Salem,24.4,32.0
2024-03-17 00:00:00,Salem,22.4,20.56
2024-03-17 01:00:00,Salem,21.8,36.44
2024-03-17 02:00:00,Chennai,25.1,50.14
2024-03-17 03:00:00,Salem,25.3,46.12
2024-03-17 04:00:00,Madurai,27.3,54.54
2024-03-17 05:00:00,Salem,26.9,54.8
2024-03-17 06:00:00,Coimbatore,26.2,60.43
2024-03-17 07:00:00,Salem,29.5,67.7
2024-03-17 08:00:00,Madurai,30.8,82.57
2024-03-17 09:00:00,Chennai,33.3,100.51
2024-03-17 10:00:00,Coimbatore,32.0,90.87
2024-03-17 11:00:00,Chennai,35.9,112.8
2024-03-17 12:00:00,Salem,31.4,91.23
2024-03-17 13:00:00,Coimbatore,30.3,84.15
2024-03-17 14:00:00,Chennai,34.5,103.77
2024-03-17 15:00:00,Madurai,34.6,111.55
2024-03-17 16:00:00,Coimbatore,26.7,69.79
2024-03-17 17:00:00,Chennai,31.7,94.26
2024-03-17 18:00:00,Salem,25.9,63.28
2024-03-17 19:00:00,Salem,25.5,59.19
2024-03-17 20:00:00,Madurai,26.1,62.13
2024-03-17 21:00:00,Madurai,25.0,55.53
2024-03-17 22:00:00,Coimbatore,21.6,42.92
2024-03-17 23:00:00,Madurai,24.2,45.96
2024-03-18 00:00:00,Madurai,23.5,30.57
2024-03-18 01:00:00,Chennai,23.5,53.03
2024-03-18 02:00:00,Chennai,26.7,55.06
2024-03-18 03:00:00,Coimbatore,24.0,41.72
2024-03-18 04:00:00,Coimbatore,25.1,40.51
2024-03-18 05:00:00,Chennai,27.0,63.83
2024-03-18 06:00:00,Chennai,30.5,78.11
2024-03-18 07:00:00,Salem,29.7,76.0
2024-03-18 08:00:00,Coimbatore,27.9,67.65
2024-03-18 09:00:00,Madurai,32.6,96.2
2024-03-18 10:00:00,Madurai,33.3,95.26
2024-03-18 11:00:00,Madurai,36.1,106.68
2024-03-18 12:00:00,Madurai,36.4,109.36
2024-03-18 13:00:00,Coimbatore,29.4,88.26
2024-03-18 14:00:00,Salem,34.9,90.8
2024-03-18 15:00:00,Coimbatore,29.0,75.46
2024-03-18 16:00:00,Salem,31.3,77.14
2024-03-18 17:00:00,Coimbatore,29.1,73.86
2024-03-18 18:00:00,Chennai,28.9,81.89
2024-03-18 19:00:00,Salem,26.9,56.94
2024-03-18 20:00:00,Chennai,27.5,70.22
2024-03-18 21:00:00,Salem,24.7,39.58
2024-03-18 22:00:00,Chennai,26.0,55.4
2024-03-18 23:00:00,Chennai,26.7,63.06
2024-03-19 00:00:00,Madurai,24.3,42.57
2024-03-19 01:00:00,Salem,22.6,34.26
2024-03-19 02:00:00,Coimbatore,23.6,33.0
2024-03-19 03:00:00,Chennai,27.3,53.81
2024-03-19 04:00:00,Chennai,28.5,62.34
2024-03-19 05:00:00,Salem,25.6,49.07
2024-03-19 06:00:00,Madurai,27.9,70.95
2024-03-19 07:00:00,Chennai,30.8,89.26
2024-03-19 08:00:00,Coimbatore,28.4,74.11
2024-03-19 09:00:00,Coimbatore,31.1,80.42
2024-03-19 10:00:00,Chennai,35.7,110.64
2024-03-19 11:00:00,Salem,32.3,88.05
2024-03-19 12:00:00,Madurai,35.9,107.93
2024-03-19 13:00:00,Chennai,36.6,124.31
2024-03-19 14:00:00,Madurai,33.8,94.8
2024-03-19 15:00:00,Coimbatore,29.2,80.42
2024-03-19 16:00:00,Chennai,34.6,112.33
2024-03-19 17:00:00,Coimbatore,27.9,68.51
2024-03-19 18:00:00,Chennai,30.3,87.04
2024-03-19 19:00:00,Chennai,28.5,78.4
2024-03-19 20:00:00,Salem,24.1,49.39
2024-03-19 21:00:00,Madurai,23.9,46.02
2024-03-19 22:00:00,Chennai,26.6,63.78
2024-03-19 23:00:00,Salem,21.9,40.29
2024-03-20 00:00:00,Madurai,27.9,54.51
2024-03-20 01:00:00,Salem,21.6,30.03
2024-03-20 02:00:00,Madurai,23.4,42.36
2024-03-20 03:00:00,Coimbatore,23.8,35.8
2024-03-20 04:00:00,Madurai,28.6,60.89
2024-03-20 05:00:00,Madurai,28.0,72.53
2024-03-20 06:00:00,Madurai,29.9,74.26
2024-03-20 07:00:00,Chennai,29.3,76.1
2024-03-20 08:00:00,Coimbatore,28.4,72.31
2024-03-20 09:00:00,Chennai,32.5,92.44
2024-03-20 10:00:00,Coimbatore,28.8,73.67
2024-03-20 11:00:00,Chennai,35.2,106.45
2024-03-20 12:00:00,Chennai,32.5,101.08
2024-03-20 13:00:00,Salem,31.0,89.99
2024-03-20 14:00:00,Chennai,33.9,109.48
2024-03-20 15:00:00,Salem,30.3,84.97
2024-03-20 16:00:00,Chennai,33.2,98.61
2024-03-20 17:00:00,Salem,29.4,75.0
2024-03-20 18:00:00,Coimbatore,27.8,72.71
2024-03-20 19:00:00,Madurai,28.8,73.96
2024-03-20 20:00:00,Coimbatore,25.6,55.97
2024-03-20 21:00:00,Coimbatore,23.2,49.17
2024-03-20 22:00:00,Coimbatore,22.8,41.68
2024-03-20 23:00:00,Madurai,25.0,48.73
2024-03-21 00:00:00,Coimbatore,22.0,41.37
2024-03-21 01:00:00,Madurai,24.0,39.82
2024-03-21 02:00:00,Salem,23.1,39.73
2024-03-21 03:00:00,Coimbatore,22.3,41.63
2024-03-21 04:00:00,Coimbatore,24.8,39.19
2024-03-21 05:00:00,Chennai,28.9,67.39
2024-03-21 06:00:00,Coimbatore,26.0,53.07
2024-03-21 07:00:00,Chennai,30.8,82.23
2024-03-21 08:00:00,Chennai,31.3,90.51
2024-03-21 09:00:00,Salem,32.5,88.3
2024-03-21 10:00:00,Chennai,34.7,112.36
2024-03-21 11:00:00,Coimbatore,30.6,87.13
2024-03-21 12:00:00,Salem,33.8,93.23
2024-03-21 13:00:00,Salem,32.0,81.11
2024-03-21 14:00:00,Chennai,32.9,104.25
2024-03-21 15:00:00,Chennai,35.1,110.34
2024-03-21 16:00:00,Coimbatore,28.7,79.34
2024-03-21 17:00:00,Madurai,30.1,94.83
2024-03-21 18:00:00,Salem,27.8,74.58
2024-03-21 19:00:00,Chennai,30.4,89.74
2024-03-21 20:00:00,Chennai,27.8,70.27
2024-03-21 21:00:00,Coimbatore,21.8,45.35
2024-03-21 22:00:00,Salem,24.1,41.02
2024-03-21 23:00:00,Chennai,24.9,49.4
2024-03-22 00:00:00,Coimbatore,24.1,37.32
2024-03-22 01:00:00,Chennai,25.5,51.74
2024-03-22 02:00:00,Chennai,23.4,42.66
2024-03-22 03:00:00,Salem,24.8,44.74
2024-03-22 04:00:00,Chennai,30.2,72.75
2024-03-22 05:00:00,Coimbatore,27.5,50.4
2024-03-22 06:00:00,Salem,30.1,67.32
2024-03-22 07:00:00,Madurai,29.4,77.29
2024-03-22 08:00:00,Chennai,34.0,103.4
2024-03-22 09:00:00,Coimbatore,29.5,76.9
2024-03-22 10:00:00,Salem,32.5,91.61
2024-03-22 11:00:00,Coimbatore,30.2,85.36
2024-03-22 12:00:00,Madurai,33.6,96.12
2024-03-22 13:00:00,Madurai,33.4,95.26
2024-03-22 14:00:00,Madurai,34.8,109.53
2024-03-22 15:00:00,Chennai,34.9,114.38
2024-03-22 16:00:00,Salem,30.7,84.3
2024-03-22 17:00:00,Salem,27.5,77.07
2024-03-22 18:00:00,Chennai,30.0,92.89
2024-03-22 19:00:00,Salem,25.7,62.29
2024-03-22 20:00:00,Salem,26.4,53.99
2024-03-22 21:00:00,Madurai,27.2,69.57
2024-03-22 22:00:00,Coimbatore,23.8,45.22
2024-03-22 23:00:00,Coimbatore,21.1,38.08
2024-03-23 00:00:00,Salem,19.6,30.33
2024-03-23 01:00:00,Chennai,23.5,46.54
2024-03-23 02:00:00,Salem,25.3,32.49
2024-03-23 03:00:00,Salem,23.9,40.19
2024-03-23 04:00:00,Madurai,26.0,50.09
2024-03-23 05:00:00,Coimbatore,27.6,59.12
2024-03-23 06:00:00,Madurai,31.0,75.31
2024-03-23 07:00:00,Chennai,31.8,87.79
2024-03-23 08:00:00,Salem,30.1,72.0
2024-03-23 09:00:00,Coimbatore,30.3,80.16
2024-03-23 10:00:00,Chennai,35.0,115.86
2024-03-23 11:00:00,Salem,34.7,102.55
2024-03-23 12:00:00,Madurai,34.9,106.96
2024-03-23 13:00:00,Madurai,35.1,106.26
2024-03-23 14:00:00,Chennai,36.2,117.9
2024-03-23 15:00:00,Salem,30.1,86.76
2024-03-23 16:00:00,Madurai,32.8,93.41
2024-03-23 17:00:00,Salem,28.9,75.26
2024-03-23 18:00:00,Salem,24.9,53.05
2024-03-23 19:00:00,Chennai,26.6,78.93
2024-03-23 20:00:00,Chennai,26.7,78.86
2024-03-23 21:00:00,Salem,25.0,48.92
2024-03-23 22:00:00,Madurai,25.2,43.41
2024-03-23 23:00:00,Coimbatore,22.3,42.06
2024-03-24 00:00:00,Coimbatore,24.3,32.34
2024-03-24 01:00:00,Madurai,23.1,37.86
2024-03-24 02:00:00,Salem,23.6,37.52
2024-03-24 03:00:00,Chennai,27.3,60.97
2024-03-24 04:00:00,Madurai,26.1,52.27
2024-03-24 05:00:00,Salem,26.7,50.16
2024-03-24 06:00:00,Coimbatore,25.1,54.02
2024-03-24 07:00:00,Coimbatore,30.0,71.45
